invoiceId,issuerId,receiverId,amount,issueDate,paymentDate
606,8,127,996,2022-01-04,2022-01-04
607,17,142,84026,2022-01-04,2022-01-04
608,17,142,87534,2022-01-04,2022-02-22
609,49,17,9983,2022-01-04,2022-02-24
610,14,17,20095,2022-01-04,2022-02-19
611,142,17,82782,2022-01-04,2022-03-18
612,142,17,106514,2022-01-04,2022-02-03
613,17,142,133526,2022-01-04,2022-03-14
614,17,142,95101,2022-01-04,2022-02-18
615,17,91,60671,2022-01-04,2022-03-08
616,91,17,48794,2022-01-04,2022-03-22
617,78,17,119036,2022-01-04,2022-03-16
618,120,2,2278,2022-01-04,2022-01-04
619,78,17,139951,2022-01-04,2022-03-06
620,14,17,21504,2022-01-04,2022-01-04
621,65,17,8415,2022-01-04,2022-03-30
622,49,7,1439,2022-01-04,2022-02-26
623,120,7,1059,2022-01-04,2022-01-04
624,17,127,8706,2022-01-04,2022-03-23
625,78,32,9138,2022-01-04,2022-03-07
626,2,78,48359,2022-01-04,2022-01-04
627,17,78,196522,2022-01-04,2022-02-05
628,2,142,418049,2022-01-04,2022-03-20
629,142,2,51417,2022-01-04,2022-03-01
630,8,17,2013,2022-01-04,2022-03-23
631,17,142,349509,2022-01-04,2022-01-04
632,78,17,201183,2022-01-04,2022-03-30
633,142,2,83601,2022-01-04,2022-03-29
634,2,93,2623,2022-01-04,2022-03-02
635,2,142,48012,2022-01-04,2022-03-18
636,91,17,45719,2022-01-04,2022-04-02
637,2,78,132523,2022-01-04,2022-01-04
638,142,17,87142,2022-01-04,2022-02-16
639,78,17,109608,2022-01-04,2022-03-06
640,78,17,239220,2022-01-04,2022-03-20
641,2,142,38130,2022-01-04,2022-01-04
642,142,8,12755,2022-01-04,2022-02-06
643,7,142,12739,2022-01-04,2022-03-21
644,78,17,148620,2022-01-04,2022-02-17
645,17,78,165761,2022-01-04,2022-02-28
646,2,142,51673,2022-01-04,2022-02-23
647,91,17,49033,2022-01-04,2022-01-04
648,17,50,1288,2022-01-04,2022-02-14
649,2,142,68660,2022-01-04,2022-03-26
650,49,17,3636,2022-01-04,2022-03-12
651,142,17,199064,2022-01-04,2022-01-04
652,2,127,9651,2022-01-04,2022-02-16
653,17,142,81035,2022-01-04,2022-01-04
654,2,78,64295,2022-01-04,2022-02-04
655,142,17,76935,2022-01-04,2022-03-15
656,93,2,3944,2022-01-04,2022-03-20
657,91,24,1632,2022-01-04,2022-02-10
658,17,142,171021,2022-01-04,2022-03-04
659,142,17,66410,2022-01-04,2022-02-16
660,17,142,91488,2022-01-04,2022-03-17
661,17,142,167689,2022-01-04,2022-03-13
662,78,1,19733,2022-01-04,2022-01-04
663,2,127,3184,2022-01-04,2022-03-03
664,2,25,1455,2022-01-04,2022-01-04
665,78,7,20732,2022-01-04,2022-03-28
666,91,2,26598,2022-01-04,2022-01-04
667,17,127,4793,2022-01-04,2022-03-25
668,78,17,165904,2022-01-04,2022-02-19
669,17,89,7040,2022-01-04,2022-02-25
670,17,22,1161,2022-01-04,2022-02-21
671,15,17,1743,2022-01-04,2022-02-24
672,17,78,132022,2022-01-04,2022-03-03
673,142,17,123327,2022-01-04,2022-03-30
674,85,17,1401,2022-01-04,2022-03-07
675,17,14,23025,2022-01-04,2022-02-28
676,14,17,14455,2022-01-04,2022-03-08
677,2,25,2275,2022-01-04,2022-02-05
678,2,25,1047,2022-01-04,2022-04-04
679,2,93,2144,2022-01-04,2022-02-13
680,7,142,13799,2022-01-04,2022-03-14
681,17,142,114269,2022-01-04,2022-02-24
682,8,78,20144,2022-01-04,2022-03-20
683,7,142,17586,2022-01-04,2022-03-29
684,12,142,5363,2022-01-04,2022-03-04
685,70,2,1882,2022-01-04,2022-01-04
686,91,2,40826,2022-01-04,2022-03-31
687,17,142,140836,2022-01-04,2022-02-07
688,91,7,9838,2022-01-04,2022-01-04
689,2,78,207212,2022-01-04,2022-03-16
690,78,2,65347,2022-01-04,2022-03-08
691,8,91,22738,2022-01-04,2022-03-04
692,17,70,4270,2022-01-04,2022-03-13
693,17,91,56747,2022-01-04,2022-02-14
694,2,142,60770,2022-01-04,2022-03-07
695,7,142,17754,2022-01-04,2022-03-28
696,78,40,10231,2022-01-04,2022-01-04
697,142,7,78125,2022-01-04,2022-02-20
698,17,91,41335,2022-01-04,2022-02-22
699,17,91,63891,2022-01-04,2022-02-11
700,17,142,73163,2022-01-04,2022-03-26
701,91,0,3675,2022-01-04,2022-01-04
702,2,14,10240,2022-01-04,2022-01-04
703,17,142,84206,2022-01-04,2022-03-05
704,17,25,3805,2022-01-04,2022-04-02
705,142,17,91232,2022-01-04,2022-01-04
706,14,17,20387,2022-01-04,2022-04-03
707,78,8,17972,2022-01-04,2022-02-15
708,8,142,14244,2022-01-04,2022-02-20
709,2,14,9523,2022-01-04,2022-02-27
710,12,142,6260,2022-01-04,2022-02-23
711,17,78,118087,2022-01-04,2022-04-01
712,2,91,107278,2022-01-04,2022-03-03
713,78,2,101753,2022-01-04,2022-01-04
714,17,123,4730,2022-01-04,2022-02-20
715,0,78,5024,2022-01-04,2022-02-27
716,78,5,1097,2022-01-04,2022-03-04
717,17,91,62198,2022-01-04,2022-03-11
718,14,7,6540,2022-01-04,2022-03-24
719,2,91,31515,2022-01-04,2022-01-04
720,78,17,283202,2022-01-04,2022-03-13
721,91,0,3966,2022-01-04,2022-03-25
722,29,17,3338,2022-01-04,2022-01-04
723,142,17,255073,2022-01-04,2022-01-04
724,17,142,127180,2022-01-04,2022-03-10
725,93,17,4299,2022-01-04,2022-03-06
726,142,2,54168,2022-01-04,2022-03-21
727,91,17,42438,2022-01-04,2022-01-04
728,2,14,9035,2022-01-04,2022-02-22
729,40,142,2780,2022-01-04,2022-01-04
730,17,78,129175,2022-01-04,2022-02-14
731,32,91,4677,2022-01-04,2022-01-04
732,8,78,24499,2022-01-04,2022-02-08
733,32,14,1455,2022-01-04,2022-01-04
734,17,142,121267,2022-01-04,2022-03-24
735,2,142,44272,2022-01-04,2022-01-04
736,17,142,266242,2022-01-04,2022-03-26
737,17,142,109713,2022-01-04,2022-02-05
738,17,29,7904,2022-01-04,2022-03-16
739,2,93,8833,2022-01-04,2022-01-04
740,17,14,25641,2022-01-04,2022-04-04
741,17,142,102630,2022-01-04,2022-03-14
742,2,142,48090,2022-01-04,2022-02-24
743,142,17,114135,2022-01-04,2022-02-12
744,17,14,100559,2022-01-04,2022-01-04
745,14,17,67226,2022-01-04,2022-01-04
746,17,142,117186,2022-01-04,2022-01-04
747,32,91,5996,2022-01-04,2022-01-04
748,17,142,129785,2022-01-04,2022-03-30
749,2,78,73610,2022-01-04,2022-02-17
750,78,17,681446,2022-01-04,2022-02-04
751,78,17,255172,2022-01-04,2022-03-06
752,7,142,44088,2022-01-04,2022-02-15
753,17,14,31787,2022-01-04,2022-03-18
754,7,78,15923,2022-01-04,2022-03-21
755,78,24,4006,2022-01-04,2022-02-09
756,70,17,3334,2022-01-04,2022-01-04
757,4,78,1918,2022-01-04,2022-04-01
758,2,142,46273,2022-01-04,2022-01-04
759,78,8,26320,2022-01-04,2022-01-04
760,91,17,46290,2022-01-04,2022-03-24
761,2,78,131698,2022-01-04,2022-02-07
762,17,78,130811,2022-01-04,2022-01-04
763,17,142,99845,2022-01-04,2022-03-30
764,17,43,1204,2022-01-04,2022-02-11
765,78,12,6459,2022-01-04,2022-03-19
766,70,17,4647,2022-01-04,2022-01-04
767,7,14,5596,2022-01-04,2022-02-24
768,8,142,27930,2022-01-04,2022-01-04
769,142,2,74478,2022-01-04,2022-02-21
770,142,2,53283,2022-01-04,2022-02-11
771,14,2,10745,2022-01-04,2022-02-05
772,2,91,32109,2022-01-04,2022-04-01
773,65,17,4611,2022-01-04,2022-03-18
774,17,25,2204,2022-01-04,2022-02-17
775,8,127,4304,2022-01-04,2022-03-10
776,17,14,27049,2022-01-04,2022-02-17
777,17,14,27908,2022-01-04,2022-02-04
778,2,78,53165,2022-01-04,2022-03-15
779,2,91,41671,2022-01-04,2022-03-23
780,17,142,122177,2022-01-04,2022-03-13
781,17,91,82610,2022-01-04,2022-02-20
782,7,25,1597,2022-01-04,2022-04-04
783,17,78,415750,2022-01-04,2022-04-02
784,17,29,3206,2022-01-04,2022-01-04
785,78,17,738343,2022-01-04,2022-03-21
786,78,17,161566,2022-01-04,2022-01-04
787,2,142,45140,2022-01-04,2022-03-08
788,142,17,178685,2022-01-04,2022-01-04
789,17,142,295305,2022-01-04,2022-03-26
790,91,17,38841,2022-01-04,2022-02-20
791,142,17,145289,2022-01-04,2022-01-04
792,14,2,18138,2022-01-04,2022-02-22
793,32,17,1714,2022-01-04,2022-03-12
794,91,2,45839,2022-01-04,2022-03-29
795,14,2,24200,2022-01-04,2022-02-15
796,142,2,66086,2022-01-04,2022-01-04
797,17,91,72644,2022-01-04,2022-01-04
798,91,17,46635,2022-01-04,2022-02-25
799,127,2,2896,2022-01-04,2022-02-06
800,17,142,93200,2022-01-04,2022-02-08
801,78,17,125887,2022-01-04,2022-01-04
802,2,14,19247,2022-01-04,2022-02-07
803,78,0,5587,2022-01-04,2022-01-04
804,65,2,2951,2022-01-04,2022-03-15
805,17,142,785155,2022-01-04,2022-03-07
806,8,142,19637,2022-01-04,2022-01-04
807,17,127,6054,2022-01-04,2022-02-17
808,17,142,101842,2022-01-04,2022-02-19
809,2,142,717583,2022-01-04,2022-03-08
810,78,17,267251,2022-01-04,2022-01-04
811,2,91,65977,2022-01-04,2022-03-10
812,17,29,3367,2022-01-04,2022-01-04
813,142,7,17160,2022-01-05,2022-03-05
814,91,17,52859,2022-01-05,2022-02-09
815,78,4,2240,2022-01-05,2022-02-06
816,142,17,72852,2022-01-05,2022-01-05
817,7,70,3512,2022-01-05,2022-01-05
818,2,91,100703,2022-01-05,2022-01-05
819,17,93,5900,2022-01-05,2022-03-04
820,68,7,738,2022-01-05,2022-02-22
821,17,142,98870,2022-01-05,2022-03-08
822,2,91,27683,2022-01-05,2022-03-03
823,2,65,2634,2022-01-05,2022-03-16
824,17,91,56232,2022-01-05,2022-01-05
825,17,127,7575,2022-01-05,2022-03-22
826,142,17,80648,2022-01-05,2022-02-15
827,142,2,118155,2022-01-05,2022-01-05
828,142,40,2638,2022-01-05,2022-02-27
829,142,40,3377,2022-01-05,2022-02-06
830,17,65,5832,2022-01-05,2022-03-18
831,65,8,2430,2022-01-05,2022-03-07
832,17,142,137774,2022-01-05,2022-03-22
833,17,142,78647,2022-01-05,2022-01-05
834,78,17,144060,2022-01-05,2022-02-08
835,2,78,86199,2022-01-05,2022-03-21
836,17,142,109773,2022-01-05,2022-02-13
837,17,78,877677,2022-01-05,2022-03-10
838,91,17,57758,2022-01-05,2022-02-08
839,2,91,28621,2022-01-05,2022-03-19
840,91,17,61580,2022-01-05,2022-01-05
841,78,8,45603,2022-01-05,2022-02-19
842,91,2,31957,2022-01-05,2022-01-05
843,0,142,6250,2022-01-05,2022-02-07
844,2,127,2916,2022-01-05,2022-02-27
845,49,2,7661,2022-01-05,2022-03-26
846,2,127,3177,2022-01-05,2022-03-02
847,17,127,6310,2022-01-05,2022-02-24
848,7,78,24124,2022-01-05,2022-02-07
849,91,8,31849,2022-01-05,2022-02-27
850,78,8,21228,2022-01-05,2022-02-06
851,17,142,65998,2022-01-05,2022-02-17
852,8,91,13511,2022-01-05,2022-02-12
853,127,2,5722,2022-01-05,2022-03-01
854,17,71,1050,2022-01-05,2022-03-19
855,91,40,3723,2022-01-05,2022-01-05
856,17,142,130756,2022-01-05,2022-03-01
857,14,17,24072,2022-01-05,2022-02-25
858,17,142,215006,2022-01-05,2022-03-19
859,2,142,41719,2022-01-05,2022-02-22
860,78,2,47399,2022-01-05,2022-03-19
861,17,142,78416,2022-01-05,2022-02-11
862,142,17,118987,2022-01-05,2022-02-14
863,17,142,75484,2022-01-05,2022-04-03
864,142,17,85655,2022-01-05,2022-03-19
865,14,32,1882,2022-01-05,2022-02-16
866,7,91,8431,2022-01-05,2022-01-05
867,17,142,305781,2022-01-05,2022-01-05
868,142,17,77434,2022-01-05,2022-02-28
869,1,78,11032,2022-01-05,2022-03-03
870,142,17,253332,2022-01-05,2022-03-12
871,78,2,299387,2022-01-05,2022-02-10
872,17,50,1105,2022-01-05,2022-03-30
873,2,91,59066,2022-01-05,2022-01-05
874,17,70,4077,2022-01-05,2022-03-10
875,32,91,3907,2022-01-05,2022-02-09
876,7,142,49200,2022-01-05,2022-02-11
877,17,36,1771,2022-01-05,2022-01-05
878,2,127,2453,2022-01-05,2022-01-05
879,17,50,1655,2022-01-05,2022-03-21
880,78,17,112190,2022-01-05,2022-01-05
881,17,142,73496,2022-01-05,2022-01-05
882,78,17,761993,2022-01-05,2022-03-18
883,2,142,41203,2022-01-05,2022-02-22
884,78,2,61586,2022-01-05,2022-03-15
885,142,2,44689,2022-01-05,2022-03-01
886,17,142,146229,2022-01-05,2022-04-01
887,8,127,1432,2022-01-05,2022-01-05
888,78,8,22646,2022-01-05,2022-03-02
889,78,2,61999,2022-01-05,2022-02-26
890,32,142,4416,2022-01-05,2022-01-05
891,2,91,30920,2022-01-05,2022-01-05
892,142,17,108537,2022-01-05,2022-03-28
893,142,17,90348,2022-01-05,2022-01-05
894,2,142,58507,2022-01-05,2022-02-23
895,14,17,21159,2022-01-05,2022-03-27
896,40,142,1984,2022-01-05,2022-03-20
897,17,91,115965,2022-01-05,2022-03-10
898,17,23,945,2022-01-05,2022-01-05
899,91,8,10473,2022-01-05,2022-02-16
900,17,91,62953,2022-01-05,2022-01-05
901,49,2,2963,2022-01-05,2022-01-05
902,8,14,6460,2022-01-05,2022-03-08
903,142,4,966,2022-01-05,2022-03-09
904,17,142,109458,2022-01-05,2022-02-18
905,17,142,76700,2022-01-05,2022-02-12
906,2,78,76108,2022-01-05,2022-02-19
907,65,17,7224,2022-01-05,2022-01-05
908,7,142,15085,2022-01-05,2022-03-27
909,17,91,47089,2022-01-05,2022-01-05
910,17,142,79701,2022-01-05,2022-04-04
911,24,29,1272,2022-01-05,2022-01-05
912,17,142,78491,2022-01-05,2022-02-23
913,142,17,183838,2022-01-05,2022-02-19
914,8,91,17085,2022-01-05,2022-02-07
915,0,78,7109,2022-01-05,2022-03-10
916,78,17,150118,2022-01-05,2022-02-04
917,17,91,102482,2022-01-05,2022-02-19
918,17,91,53311,2022-01-05,2022-03-08
919,8,14,4413,2022-01-05,2022-02-27
920,65,2,13913,2022-01-05,2022-01-05
921,8,91,56938,2022-01-05,2022-02-26
922,17,78,83515,2022-01-05,2022-03-06
923,17,142,91306,2022-01-05,2022-03-03
924,17,28,2347,2022-01-05,2022-03-30
925,17,123,3965,2022-01-05,2022-01-05
926,17,14,37017,2022-01-05,2022-01-05
927,17,91,54237,2022-01-05,2022-03-13
928,17,142,96709,2022-01-05,2022-02-05
929,17,142,82154,2022-01-05,2022-02-12
930,17,17,11285,2022-01-05,2022-04-05
931,2,142,92103,2022-01-05,2022-01-05
932,17,78,141588,2022-01-05,2022-03-12
933,17,142,256148,2022-01-05,2022-03-01
934,17,91,48870,2022-01-05,2022-01-05
935,142,4,3201,2022-01-05,2022-02-27
936,2,93,2402,2022-01-05,2022-02-07
937,78,0,6890,2022-01-05,2022-03-15
938,78,17,297462,2022-01-05,2022-02-25
939,142,4,1577,2022-01-05,2022-01-05
940,142,2,70561,2022-01-05,2022-02-24
941,78,2,73876,2022-01-05,2022-01-05
942,17,142,112449,2022-01-05,2022-03-10
943,7,142,26600,2022-01-05,2022-01-05
944,17,14,16666,2022-01-05,2022-02-14
945,2,142,31015,2022-01-05,2022-02-23
946,17,97,1269,2022-01-05,2022-03-14
947,17,91,51069,2022-01-05,2022-02-15
948,2,142,30315,2022-01-05,2022-01-05
949,17,142,117852,2022-01-05,2022-02-10
950,91,17,68607,2022-01-05,2022-04-01
951,146,2,427,2022-01-05,2022-01-05
952,2,142,60649,2022-01-05,2022-02-17
953,17,142,586054,2022-01-05,2022-01-05
954,17,142,91262,2022-01-05,2022-03-07
955,2,142,48574,2022-01-05,2022-03-20
956,142,2,47790,2022-01-05,2022-01-05
957,49,17,7448,2022-01-05,2022-02-12
958,17,142,163198,2022-01-05,2022-01-05
959,17,14,21156,2022-01-05,2022-02-24
960,17,28,1439,2022-01-05,2022-04-02
961,142,2,45707,2022-01-05,2022-02-05
962,142,17,91717,2022-01-05,2022-03-12
963,32,142,8429,2022-01-05,2022-03-15
964,17,78,148311,2022-01-05,2022-01-05
965,2,142,173302,2022-01-05,2022-01-05
966,2,142,87303,2022-01-05,2022-03-01
967,8,127,1433,2022-01-05,2022-02-27
968,0,78,5897,2022-01-05,2022-03-01
969,8,142,16521,2022-01-05,2022-01-05
970,14,7,3044,2022-01-05,2022-01-05
971,2,142,67264,2022-01-05,2022-02-05
972,2,14,13418,2022-01-05,2022-03-04
973,142,17,141824,2022-01-05,2022-03-21
974,78,2,119539,2022-01-05,2022-03-24
975,32,142,4819,2022-01-05,2022-03-20
976,7,91,8554,2022-01-05,2022-02-28
977,65,17,10340,2022-01-05,2022-04-02
978,17,142,76695,2022-01-05,2022-01-05
979,78,8,17485,2022-01-05,2022-01-05
980,8,14,5859,2022-01-05,2022-03-24
981,2,93,2420,2022-01-05,2022-03-31
982,17,142,75318,2022-01-05,2022-01-05
983,2,78,58666,2022-01-05,2022-02-06
984,120,17,3269,2022-01-05,2022-03-08
985,17,127,10792,2022-01-05,2022-03-26
986,2,142,39827,2022-01-05,2022-02-12
987,7,142,18106,2022-01-05,2022-01-05
988,2,142,39203,2022-01-05,2022-02-04
989,2,142,46633,2022-01-05,2022-01-05
990,32,142,8784,2022-01-05,2022-02-19
991,17,142,123109,2022-01-05,2022-01-05
992,12,78,8389,2022-01-05,2022-03-11
993,2,142,55264,2022-01-05,2022-02-19
994,25,17,2556,2022-01-05,2022-01-05
995,1,142,8020,2022-01-05,2022-03-06
996,17,14,20573,2022-01-05,2022-01-05
997,7,142,15148,2022-01-05,2022-01-05
998,142,2,65841,2022-01-05,2022-02-24
999,2,142,118468,2022-01-05,2022-02-09
1000,91,2,31206,2022-01-05,2022-03-16
1001,78,2,77257,2022-01-05,2022-02-22
1002,12,142,6819,2022-01-05,2022-02-08
1003,2,142,52379,2022-01-05,2022-03-27
1004,91,2,26731,2022-01-05,2022-01-05
1005,17,14,19105,2022-01-05,2022-02-04
1006,142,2,68950,2022-01-05,2022-03-24
1007,78,17,121311,2022-01-05,2022-02-20
1008,142,17,152685,2022-01-05,2022-02-07
1009,91,2,27456,2022-01-05,2022-02-25
1010,78,2,108487,2022-01-05,2022-01-05
1011,17,14,53736,2022-01-05,2022-03-03
1012,2,14,16273,2022-01-05,2022-03-21
1013,17,142,139536,2022-01-05,2022-03-06
1014,17,142,133709,2022-01-05,2022-03-22
1015,142,2,65934,2022-01-05,2022-03-04
1016,17,78,241666,2022-01-05,2022-01-05
1017,78,2,117729,2022-01-05,2022-03-07
1018,78,7,27143,2022-01-05,2022-01-05
1019,142,17,338148,2022-01-05,2022-04-03
1020,17,142,102924,2022-01-05,2022-03-06
1021,17,142,86811,2022-01-05,2022-01-05
1022,17,93,23509,2022-01-05,2022-01-05
1023,78,2,51605,2022-01-05,2022-01-05
1024,17,142,155020,2022-01-05,2022-01-05
1025,78,32,38827,2022-01-05,2022-02-18
1026,91,17,94814,2022-01-05,2022-03-12
1027,127,17,7594,2022-01-05,2022-02-16
1028,17,142,108120,2022-01-05,2022-03-30
1029,8,17,6538,2022-01-05,2022-04-02
1030,142,8,18987,2022-01-05,2022-03-26
1031,8,142,18996,2022-01-05,2022-02-25
1032,17,108,1213,2022-01-05,2022-03-26
1033,12,142,9787,2022-01-05,2022-03-07
1034,78,7,37375,2022-01-05,2022-03-18
1035,17,142,82541,2022-01-05,2022-02-09
1036,2,14,11437,2022-01-05,2022-02-04
1037,17,142,155616,2022-01-05,2022-01-05
1038,7,142,18106,2022-01-05,2022-03-03
1039,17,142,82115,2022-01-05,2022-01-05
1040,17,142,82157,2022-01-05,2022-02-22
1041,7,142,16689,2022-01-05,2022-02-20
1042,2,17,3015,2022-01-05,2022-01-05
1043,17,142,141005,2022-01-05,2022-02-09
1044,17,142,147769,2022-01-05,2022-03-15
1045,17,142,71322,2022-01-05,2022-03-16
1046,8,91,27968,2022-01-05,2022-01-05
1047,2,91,26083,2022-01-05,2022-04-05
1048,2,142,37265,2022-01-05,2022-02-04
1049,78,2,126001,2022-01-05,2022-02-10
1050,78,2,56906,2022-01-05,2022-01-05
1051,2,123,3918,2022-01-05,2022-02-11
1052,2,91,140459,2022-01-05,2022-03-08
1053,70,2,2953,2022-01-05,2022-02-22
1054,17,14,43291,2022-01-05,2022-03-28
1055,2,142,110941,2022-01-05,2022-01-05
1056,93,17,3754,2022-01-05,2022-01-05
1057,17,28,4969,2022-01-05,2022-02-13
1058,2,142,38287,2022-01-05,2022-01-05
1059,32,14,1178,2022-01-05,2022-02-20
1060,78,32,4765,2022-01-05,2022-02-09
1061,17,108,1036,2022-01-05,2022-02-11
1062,7,78,27146,2022-01-05,2022-01-05
1063,91,17,55564,2022-01-05,2022-03-01
1064,0,142,5017,2022-01-05,2022-01-05
1065,4,78,4130,2022-01-05,2022-03-27
1066,96,17,13475,2022-01-05,2022-03-28
1067,142,32,7011,2022-01-05,2022-02-20
1068,8,3,505,2022-01-05,2022-01-05
1069,17,142,523854,2022-01-05,2022-02-09
1070,91,17,301017,2022-01-05,2022-03-18
1071,78,17,114036,2022-01-05,2022-04-02
1072,78,17,140246,2022-01-05,2022-02-19
1073,2,142,49496,2022-01-05,2022-04-03
1074,17,142,76865,2022-01-05,2022-01-05
1075,2,142,92027,2022-01-05,2022-01-05
1076,17,14,25557,2022-01-05,2022-02-28
1077,120,2,2660,2022-01-05,2022-03-12
1078,78,17,160310,2022-01-05,2022-04-05
1079,2,142,73763,2022-01-05,2022-02-19
1080,32,142,4621,2022-01-05,2022-03-23
1081,17,91,50491,2022-01-05,2022-02-20
1082,17,142,88182,2022-01-05,2022-02-22
1083,17,142,132968,2022-01-05,2022-03-31
1084,17,91,60424,2022-01-05,2022-03-07
1085,17,25,2217,2022-01-05,2022-03-29
1086,2,127,19872,2022-01-06,2022-02-09
1087,17,91,49027,2022-01-06,2022-04-02
1088,32,142,5995,2022-01-06,2022-01-06
1089,78,7,18517,2022-01-06,2022-02-11
1090,142,2,78451,2022-01-06,2022-02-17
1091,17,142,83292,2022-01-06,2022-02-13
1092,17,142,81340,2022-01-06,2022-01-06
1093,17,142,113777,2022-01-06,2022-02-18
1094,78,17,97886,2022-01-06,2022-03-23
1095,111,17,1639,2022-01-06,2022-02-16
1096,17,43,840,2022-01-06,2022-03-07
1097,7,142,17026,2022-01-06,2022-03-12
1098,7,91,10761,2022-01-06,2022-03-22
1099,99,17,1095,2022-01-06,2022-02-23
1100,2,142,132821,2022-01-06,2022-02-18
1101,78,2,83464,2022-01-06,2022-02-27
1102,78,17,151424,2022-01-06,2022-02-05
1103,91,17,40248,2022-01-06,2022-03-30
1104,78,7,23222,2022-01-06,2022-03-23
1105,2,142,44737,2022-01-06,2022-01-06
1106,2,142,40154,2022-01-06,2022-02-19
1107,7,142,15771,2022-01-06,2022-01-06
1108,17,127,7115,2022-01-06,2022-01-06
1109,142,2,63141,2022-01-06,2022-02-20
1110,91,2,42720,2022-01-06,2022-01-06
1111,8,50,1271,2022-01-06,2022-03-25
1112,78,17,192478,2022-01-06,2022-02-09
1113,8,142,15336,2022-01-06,2022-02-14
1114,17,91,57739,2022-01-06,2022-03-16
1115,8,78,28239,2022-01-06,2022-01-06
1116,17,142,132271,2022-01-06,2022-02-26
1117,2,127,4224,2022-01-06,2022-02-18
1118,1,142,17231,2022-01-06,2022-02-23
1119,142,17,223013,2022-01-06,2022-02-15
1120,17,142,78129,2022-01-06,2022-03-24
1121,91,17,69258,2022-01-06,2022-01-06
1122,78,17,128989,2022-01-06,2022-04-04
1123,17,142,109029,2022-01-06,2022-03-08
1124,2,25,1478,2022-01-06,2022-02-25
1125,12,78,25150,2022-01-06,2022-02-16
1126,17,91,46186,2022-01-06,2022-01-06
1127,17,142,92499,2022-01-06,2022-01-06
1128,29,2,2277,2022-01-06,2022-02-20
1129,17,142,103791,2022-01-06,2022-03-25
1130,78,17,254575,2022-01-06,2022-01-06
1131,28,17,1677,2022-01-06,2022-02-15
1132,142,17,78877,2022-01-06,2022-03-09
1133,142,17,379224,2022-01-06,2022-02-23
1134,78,17,139456,2022-01-06,2022-04-01
1135,2,25,1492,2022-01-06,2022-03-04
1136,65,2,3161,2022-01-06,2022-03-10
1137,2,91,25733,2022-01-06,2022-02-22
1138,65,2,2480,2022-01-06,2022-01-06
1139,142,17,74946,2022-01-06,2022-03-23
1140,17,142,286144,2022-01-06,2022-03-30
1141,17,91,77033,2022-01-06,2022-01-06
1142,142,17,98553,2022-01-06,2022-03-17
1143,91,2,32377,2022-01-06,2022-03-29
1144,17,142,155610,2022-01-06,2022-01-06
1145,2,142,56931,2022-01-06,2022-03-09
1146,142,2,76738,2022-01-06,2022-04-04
1147,17,127,6419,2022-01-06,2022-03-24
1148,32,108,719,2022-01-06,2022-02-12
1149,17,142,101698,2022-01-06,2022-03-08
1150,0,78,28655,2022-01-06,2022-01-06
1151,17,142,90615,2022-01-06,2022-01-06
1152,78,32,13518,2022-01-06,2022-01-06
1153,70,17,3110,2022-01-06,2022-03-07
1154,91,17,41862,2022-01-06,2022-02-19
1155,78,17,131842,2022-01-06,2022-04-01
1156,70,17,3312,2022-01-06,2022-01-06
1157,2,91,27556,2022-01-06,2022-02-28
1158,78,32,7878,2022-01-06,2022-04-04
1159,17,108,1025,2022-01-06,2022-02-12
1160,32,142,4709,2022-01-06,2022-02-18
1161,17,142,146839,2022-01-06,2022-02-28
1162,91,17,54906,2022-01-06,2022-03-09
1163,91,17,41669,2022-01-06,2022-01-06
1164,142,17,78604,2022-01-06,2022-02-21
1165,91,17,117189,2022-01-06,2022-03-18
1166,78,8,19112,2022-01-06,2022-03-19
1167,78,17,199469,2022-01-06,2022-02-23
1168,17,142,89814,2022-01-06,2022-02-28
1169,32,23,561,2022-01-06,2022-01-06
1170,78,17,158817,2022-01-06,2022-04-05
1171,78,8,36403,2022-01-06,2022-02-21
1172,17,91,66156,2022-01-06,2022-01-06
1173,78,17,91462,2022-01-06,2022-03-26
1174,7,91,8902,2022-01-06,2022-04-03
1175,17,142,108940,2022-01-06,2022-03-07
1176,12,142,6122,2022-01-06,2022-03-04
1177,78,17,181934,2022-01-06,2022-01-06
1178,14,2,13632,2022-01-06,2022-02-22
1179,78,2,104126,2022-01-06,2022-02-12
1180,17,142,96803,2022-01-06,2022-02-19
1181,142,32,5195,2022-01-06,2022-03-11
1182,91,17,63652,2022-01-06,2022-03-25
